Store;Date;Weekly_Sales;Holiday_Flag;Temperature;Fuel_Price;CPI;Unemployment
3;26/11/2010;$ 565.568;1;68.71;$ 2.735;2.150.614.025;7.564
3;3/12/2010;$ 476.421;0;53.76;$ 2.708;2.149.153.531;7.564
3;10/12/2010;$ 467.642;0;51.13;$ 2.843;2.147.693.037;7.564
3;17/12/2010;$ 498.159;0;52.2;$ 2.869;214.704.919;7.564
3;24/12/2010;$ 605.990;0;57.16;$ 2.886;2.147.017.828;7.564
3;31/12/2010;$ 382.678;1;53.2;$ 2.943;2.146.986.466;7.564
3;7/01/2011;$ 378.241;0;53.35;$ 2.976;2.146.955.104;7.551
3;14/01/2011;$ 381.061;0;44.76;$ 2.983;2.147.470.729;7.551
3;21/01/2011;$ 350.877;0;50.74;$ 3.016;2.151.268.275;7.551
3;28/01/2011;$ 364.866;0;48.71;$ 3;2.155.065.821;7.551
3;4/02/2011;$ 438.517;0;45.95;$ 2.989;2.158.863.367;7.551
3;11/02/2011;$ 430.526;1;43.57;$ 3.022;2.162.660.913;7.551
3;18/02/2011;$ 432.782;0;61.58;$ 3.045;2.165.843.571;7.551
3;25/02/2011;$ 397.211;0;67.4;$ 3.065;2.168.780.275;7.551
3;4/03/2011;$ 437.085;0;65.11;$ 3.288;2.171.716.979;7.551
3;11/03/2011;$ 404.753;0;61.29;$ 3.459;2.174.653.683;7.551
3;18/03/2011;$ 392.110;0;69.47;$ 3.488;2.177.235.226;7.551
3;25/03/2011;$ 380.684;0;72.94;$ 3.473;2.179.674.705;7.551
3;1/04/2011;$ 374.556;0;68.76;$ 3.524;2.182.114.184;7.574
3;8/04/2011;$ 384.075;0;72.55;$ 3.622;2.184.553.663;7.574
3;15/04/2011;$ 366.251;0;75.88;$ 3.743;2.186.788.642;7.574
3;22/04/2011;$ 391.860;0;76.91;$ 3.807;218.851.237;7.574
3;29/04/2011;$ 367.405;0;78.69;$ 4;2.190.236.099;7.574
3;6/05/2011;$ 413.042;0;69.45;$ 3.906;2.191.959.827;7.574
3;13/05/2011;$ 386.313;0;79.87;$ 3.899;2.193.683.556;7.574
3;20/05/2011;$ 364.603;0;75.79;$ 3.907;219.127.216;7.574
3;27/05/2011;$ 369.351;0;84.41;$ 3.786;2.188.860.765;7.574
3;3/06/2011;$ 394.508;0;84.29;$ 3.699;2.186.449.369;7.574
3;10/06/2011;$ 391.639;0;84.84;$ 3.648;2.184.037.974;7.574
3;17/06/2011;$ 403.423;0;86.96;$ 3.637;2.183.551.748;7.574
3;24/06/2011;$ 385.521;0;84.94;$ 3.594;21.845.094;7.574
3;1/07/2011;$ 368.963;0;85.1;$ 3.524;2.185.467.052;7.567
3;8/07/2011;$ 395.146;0;85.38;$ 3;2.186.424.704;7.567
3;15/07/2011;$ 373.454;0;87.14;$ 3.575;2.187.275.216;7.567
3;22/07/2011;$ 360.617;0;86.19;$ 3.651;2.187.857.881;7.567
3;29/07/2011;$ 345.381;0;88.07;$ 3.682;2.188.440.545;7.567
3;5/08/2011;$ 409.981;0;88.45;$ 3.684;2.189.023.209;7.567
3;12/08/2011;$ 380.377;0;88.88;$ 3.638;2.189.605.873;7.567
3;19/08/2011;$ 379.717;0;88.44;$ 3.554;219.023.271;7.567
3;26/08/2011;$ 366.368;0;87.67;$ 3.523;2.190.866.908;7.567
3;2/09/2011;$ 375.989;0;89.12;$ 3.533;2.191.501.106;7.567
3;9/09/2011;$ 377.347;1;81.72;$ 3.546;2.192.135.305;7.567
3;16/09/2011;$ 375.630;0;83.63;$ 3.526;2.193.972.867;7.567
3;23/09/2011;$ 365.249;0;80.19;$ 3.467;2.197.414.914;7.567
3;30/09/2011;$ 368.478;0;82.58;$ 3.355;220.085.696;7.567
3;7/10/2011;$ 403.342;0;75.54;$ 3.285;2.204.299.007;7.197
3;14/10/2011;$ 368.283;0;73.75;$ 3.274;2.207.486.167;7.197
3;21/10/2011;$ 394.976;0;69.03;$ 3.353;2.209.144.005;7.197
3;28/10/2011;$ 389.541;0;71.04;$ 3.372;2.210.801.842;7.197
3;4/11/2011;$ 459.443;0;59.31;$ 3.332;221.245.968;7.197
3;11/11/2011;$ 407.764;0;61.7;$ 3.297;2.214.117.517;7.197
3;18/11/2011;$ 398.839;0;63.91;$ 3.308;2.216.432.852;7.197
3;25/11/2011;$ 556.925;1;68;$ 3.236;2.219.011.185;7.197
3;2/12/2011;$ 472.511;0;54.97;$ 3.172;2.221.589.519;7.197
3;9/12/2011;$ 468.773;0;49.26;$ 3.158;2.224.167.852;7.197
3;16/12/2011;$ 510.748;0;57.95;$ 3.159;2.226.426.418;7.197
3;23/12/2011;$ 551.221;0;53.41;$ 3.112;2.228.258.628;7.197
3;30/12/2011;$ 410.554;1;48.29;$ 3.129;2.230.090.839;7.197
3;6/01/2012;$ 398.178;0;52.42;$ 3.157;2.231.923.049;6.833
3;13/01/2012;$ 367.439;0;51.86;$ 3.261;2.233.755.259;6.833
3;20/01/2012;$ 365.819;0;56.2;$ 3.268;2.234.700.552;6.833
3;27/01/2012;$ 349.518;0;58.06;$ 3;2.235.645.845;6.833
3;3/02/2012;$ 424.961;0;59.33;$ 3;2.236.591.137;6.833
3;10/02/2012;$ 473.292;1;51.65;$ 3.409;223.753.643;6.833
3;17/02/2012;$ 475.591;0;52.39;$ 4;2.239.170.153;6.833
3;24/02/2012;$ 418.925;0;60.12;$ 3.555;2.241.320.199;6.833
3;2/03/2012;$ 469.753;0;61.65;$ 4;2.243.470.245;6.833
3;9/03/2012;$ 445.162;0;60.71;$ 3.669;2.245.620.291;6.833
3;16/03/2012;$ 411.776;0;64;$ 3.734;2.247.166.953;6.833
3;23/03/2012;$ 413.907;0;66.53;$ 3.787;2.247.909.104;6.833
3;30/03/2012;$ 407.489;0;69.36;$ 3.845;2.248.651.254;6.833
3;6/04/2012;$ 503.232;0;73.01;$ 3.891;2.249.393.405;6.664
3;13/04/2012;$ 420.790;0;72.83;$ 3.891;2.250.135.556;6.664
3;20/04/2012;$ 434.822;0;72.05;$ 3.877;2.250.689.541;6.664
3;27/04/2012;$ 394.616;0;73.39;$ 3.814;2.251.243.526;6.664
3;4/05/2012;$ 439.914;0;79.51;$ 3.749;2.251.797.511;6.664
3;11/05/2012;$ 431.985;0;75.19;$ 3.688;2.252.351.496;6.664
3;18/05/2012;$ 418.113;0;72.38;$ 4;2.252.512.024;6.664
3;25/05/2012;$ 413.701;0;78.58;$ 3.561;2.252.515.168;6.664
3;1/06/2012;$ 432.269;0;81.55;$ 3.501;2.252.518.313;6.664
3;8/06/2012;$ 446.337;0;81.65;$ 3.452;2.252.521.458;6.664
3;15/06/2012;$ 442.075;0;84.66;$ 3.393;2.252.644.795;6.664
3;22/06/2012;$ 419.498;0;82.7;$ 3.346;2.253.068.615;6.664
3;29/06/2012;$ 422.965;0;86.42;$ 3.286;2.253.492.435;6.664
3;6/07/2012;$ 411.207;0;83.14;$ 3.227;2.253.916.254;6.334
3;13/07/2012;$ 416.913;0;82.28;$ 3.256;2.254.340.074;6.334
3;20/07/2012;$ 432.425;0;81.38;$ 3.311;2.254.438.827;6.334
3;27/07/2012;$ 389.428;0;84.94;$ 3.407;2.254.537.579;6.334
3;3/08/2012;$ 419.990;0;86.55;$ 3.417;2.254.636.332;6.334
3;10/08/2012;$ 391.812;0;85.85;$ 3.494;2.254.735.085;6.334
3;17/08/2012;$ 394.919;0;87.36;$ 3.571;2.255.558.664;6.334
3;24/08/2012;$ 412.450;0;83.01;$ 4;2.256.925.864;6.334
3;31/08/2012;$ 408.839;0;85.18;$ 3.638;2.258.293.063;6.334
3;7/09/2012;$ 408.230;1;84.99;$ 4;2.259.660.263;6.334
3;14/09/2012;$ 407.589;0;78.36;$ 3.717;2.261.122.067;6.334
3;21/09/2012;$ 414.392;0;72.78;$ 3.721;2.263.151.496;6.334
3;28/09/2012;$ 389.813;0;77.46;$ 3.666;2.265.180.926;6.334
3;5/10/2012;$ 443.558;0;72.74;$ 3.617;2.267.210.356;6.034
3;12/10/2012;$ 410.804;0;70.31;$ 3.601;2.269.239.785;6.034
3;19/10/2012;$ 424.513;0;73.44;$ 3.594;2.269.688.442;6.034
3;26/10/2012;$ 405.433;0;74.66;$ 3.506;2.269.873.637;6.034
4;5/02/2010;$ 2.135.144;0;43.76;$ 2.598;1.264.420.645;8.623
4;12/02/2010;$ 2.188.307;1;28.84;$ 2.573;1.264.962.581;8.623
4;19/02/2010;$ 2.049.860;0;36.45;$ 3;1.265.262.857;8.623
4;26/02/2010;$ 1.925.729;0;41.36;$ 3;1.265.522.857;8.623
4;5/03/2010;$ 1.971.057;0;43.49;$ 2.654;1.265.782.857;8.623
4;12/03/2010;$ 1.894.324;0;49.63;$ 2.704;1.266.042.857;8.623
4;19/03/2010;$ 1.897.429;0;55.19;$ 2.743;1.266.066.452;8.623
4;26/03/2010;$ 1.762.539;0;39.91;$ 2.752;1.266.050.645;8.623
4;2/04/2010;$ 1.979.247;0;48.77;$ 3;1.266.034.839;7.896
4;9/04/2010;$ 1.818.453;0;54.16;$ 2.773;1.266.019.032;7.896
4;16/04/2010;$ 1.851.520;0;56.23;$ 3;1.265.621;7.896
4;23/04/2010;$ 1.802.678;0;56.87;$ 2.805;1.264.713.333;7.896
4;30/04/2010;$ 1.817.273;0;53.04;$ 2.787;1.263.805.667;7.896
4;7/05/2010;$ 2.000.626;0;56.77;$ 2.836;1.262.898;7.896
4;14/05/2010;$ 1.875.597;0;62.35;$ 2.845;1.262.085.484;7.896
4;21/05/2010;$ 1.903.753;0;67.4;$ 3;1.261.843.871;7.896
4;28/05/2010;$ 1.857.534;0;67.73;$ 2.756;1.261.602.258;7.896
4;4/06/2010;$ 1.903.291;0;70.83;$ 2.701;1.261.360.645;7.896
4;11/06/2010;$ 1.870.619;0;78.45;$ 2.668;1.261.119.032;7.896
4;18/06/2010;$ 1.929.736;0;81.53;$ 2.635;126.114;7.896
4;25/06/2010;$ 1.846.652;0;81.1;$ 2.654;1.261.266;7.896
4;2/07/2010;$ 1.881.337;0;73.66;$ 2.668;1.261.392;7.372
4;9/07/2010;$ 1.812.208;0;80.35;$ 2.637;1.261.518;7.372
4;16/07/2010;$ 1.898.428;0;78.53;$ 2.621;1.261.498.065;7.372
4;23/07/2010;$ 1.848.427;0;79.78;$ 2.612;1.261.283.548;7.372
4;30/07/2010;$ 1.796.638;0;80.7;$ 3;1.261.069.032;7.372
4;6/08/2010;$ 1.907.639;0;76.53;$ 3;1.260.854.516;7.372
4;13/08/2010;$ 2.007.051;0;78.08;$ 2.698;126.064;7.372
4;20/08/2010;$ 1.997.181;0;78.83;$ 2.671;1.260.766.452;7.372
4;27/08/2010;$ 1.848.404;0;74.44;$ 2.621;1.260.892.903;7.372
4;3/09/2010;$ 1.935.858;0;76.8;$ 2.584;1.261.019.355;7.372
4;10/09/2010;$ 1.865.821;1;73.54;$ 2.574;1.261.145.806;7.372
4;17/09/2010;$ 1.899.960;0;64.91;$ 2.594;1.261.454.667;7.372
4;24/09/2010;$ 1.810.685;0;60.96;$ 2.642;1.261.900.333;7.372
4;1/10/2010;$ 1.842.821;0;63.96;$ 2.619;1.262.346;7.127
4;8/10/2010;$ 1.951.495;0;67.73;$ 2.645;1.262.791.667;7.127
4;15/10/2010;$ 1.867.345;0;62.03;$ 2.732;1.263.266.774;7.127
4;22/10/2010;$ 1.927.610;0;64.17;$ 2.736;1.263.815.484;7.127
4;29/10/2010;$ 1.933.333;0;56.94;$ 2.718;1.264.364.194;7.127
4;5/11/2010;$ 2.013.116;0;51.6;$ 2.699;1.264.912.903;7.127
4;12/11/2010;$ 1.999.794;0;52.65;$ 2.741;1.265.461.613;7.127
4;19/11/2010;$ 2.097.809;0;48.05;$ 3;1.266.072;7.127
4;26/11/2010;$ 2.789.469;1;48.08;$ 2.752;1.266.692.667;7.127
4;3/12/2010;$ 2.102.530;0;46.4;$ 2.727;1.267.313.333;7.127
4;10/12/2010;$ 2.302.505;0;42.4;$ 3;1.267.934;7.127
4;17/12/2010;$ 2.740.057;0;46.57;$ 2.884;1.268.794.839;7.127
4;24/12/2010;$ 3.526.713;0;43.21;$ 2.887;1.269.835.806;7.127
4;31/12/2010;$ 1.794.869;1;38.09;$ 2.955;1.270.876.774;7.127
4;7/01/2011;$ 1.862.476;0;39.34;$ 3;1.271.917.742;6.51
4;14/01/2011;$ 1.865.502;0;31.6;$ 2.992;1.273.009.355;6.51
4;21/01/2011;$ 1.886.394;0;38.34;$ 3.017;1.274.404.839;6.51
4;28/01/2011;$ 1.814.241;0;40.6;$ 3.022;1.275.800.323;6.51
4;4/02/2011;$ 2.119.086;0;34.61;$ 2.996;1.277.195.806;6.51
4;11/02/2011;$ 2.187.847;1;33.29;$ 3.033;127.859.129;6.51
4;18/02/2011;$ 2.316.496;0;48.17;$ 3.058;12.799.525;6.51
4;25/02/2011;$ 2.078.095;0;49;$ 3.087;128.13;6.51
4;4/03/2011;$ 2.103.456;0;46.56;$ 3.305;12.826.475;6.51
4;11/03/2011;$ 2.039.818;0;50.93;$ 3.461;1.283.995;6.51
4;18/03/2011;$ 2.116.475;0;51.86;$ 3.495;1.285.121.935;6.51
4;25/03/2011;$ 1.944.164;0;59.1;$ 3;1.286.160.645;6.51
4;1/04/2011;$ 1.900.246;0;56.99;$ 3.521;1.287.199.355;5.946
4;8/04/2011;$ 2.074.953;0;62.61;$ 3.605;1.288.238.065;5.946
4;15/04/2011;$ 1.960.588;0;62.34;$ 3.724;1.289.107.333;5.946
4;22/04/2011;$ 2.220.601;0;68.8;$ 3.781;1.289.553;5.946
4;29/04/2011;$ 1.878.167;0;64.22;$ 3.781;1.289.998.667;5.946
4;6/05/2011;$ 2.063.683;0;63.41;$ 3.866;1.290.444.333;5.946
4;13/05/2011;$ 2.002.362;0;70.65;$ 3.872;129.089;5.946
4;20/05/2011;$ 2.015.563;0;70.49;$ 3.881;1.290.756.774;5.946
4;27/05/2011;$ 1.986.598;0;73.65;$ 3.771;1.290.623.548;5.946
4;3/06/2011;$ 2.065.377;0;78.26;$ 3.683;1.290.490.323;5.946
4;10/06/2011;$ 2.073.951;0;80.05;$ 4;1.290.357.097;5.946
4;17/06/2011;$ 2.141.211;0;83.51;$ 3.618;1.290.432;5.946
4;24/06/2011;$ 2.008.345;0;81.85;$ 4;1.290.663;5.946
4;1/07/2011;$ 2.051.534;0;84.54;$ 3.504;1.290.894;5.644
4;8/07/2011;$ 2.066.542;0;84.59;$ 3.469;1.291.125;5.644
4;15/07/2011;$ 2.049.047;0;83.27;$ 3.563;1.291.338.387;5.644
4;22/07/2011;$ 2.036.231;0;82.84;$ 3.627;1.291.507.742;5.644
4;29/07/2011;$ 1.989.674;0;84.36;$ 3.659;1.291.677.097;5.644
4;5/08/2011;$ 2.160.057;0;86.09;$ 3.662;1.291.846.452;5.644
4;12/08/2011;$ 2.105.669;0;82.98;$ 3.617;1.292.015.806;5.644
4;19/08/2011;$ 2.232.892;0;82.77;$ 4;1.292.405.806;5.644
4;26/08/2011;$ 1.988.490;0;81.47;$ 3.523;1.292.832.581;5.644
4;2/09/2011;$ 2.078.420;0;77.99;$ 3.533;1.293.259.355;5.644
4;9/09/2011;$ 2.093.139;1;73.34;$ 3.554;1.293.686.129;5.644
4;16/09/2011;$ 2.075.577;0;72.76;$ 3.532;1.294.306;5.644
4;23/09/2011;$ 2.031.406;0;69.23;$ 3.473;1.295.183.333;5.644
4;30/09/2011;$ 1.929.487;0;72.15;$ 3.371;1.296.060.667;5.644
4;7/10/2011;$ 2.166.738;0;65.79;$ 3.299;1.296.938;5.143
4;14/10/2011;$ 2.074.549;0;63.75;$ 3.283;1.297.706.452;5.143
4;21/10/2011;$ 2.207.742;0;64.79;$ 3.361;1.297.821.613;5.143
4;28/10/2011;$ 2.151.660;0;55.31;$ 3.362;1.297.936.774;5.143
4;4/11/2011;$ 2.281.217;0;49.86;$ 3.322;1.298.051.935;5.143
4;11/11/2011;$ 2.203.029;0;47.12;$ 3.286;1.298.167.097;5.143
4;18/11/2011;$ 2.243.947;0;50.44;$ 3.294;1.298.268.333;5.143
4;25/11/2011;$ 3.004.702;1;47.96;$ 3.225;1.298.364;5.143
4;2/12/2011;$ 2.180.999;0;38.71;$ 3.176;1.298.459.667;5.143
4;9/12/2011;$ 2.508.955;0;31.64;$ 3.153;1.298.555.333;5.143
4;16/12/2011;$ 2.771.397;0;36.44;$ 3.149;1.298.980.645;5.143
4;23/12/2011;$ 3.676.389;0;35.92;$ 3.103;1.299.845.484;5.143
4;30/12/2011;$ 2.007.106;1;36.89;$ 3.119;1.300.710.323;5.143
4;6/01/2012;$ 2.047.766;0;38.64;$ 3.158;1.301.575.161;4.607
4;13/01/2012;$ 1.941.677;0;34.41;$ 3.263;130.244;4.607
4;20/01/2012;$ 2.005.098;0;42.09;$ 3.273;1.302.792.258;4.607
4;27/01/2012;$ 1.928.721;0;40.31;$ 3;1.303.144.516;4.607
4;3/02/2012;$ 2.173.374;0;41.81;$ 3.354;1.303.496.774;4.607
4;10/02/2012;$ 2.374.661;1;33;$ 3.411;1.303.849.032;4.607
4;17/02/2012;$ 2.427.640;0;34.19;$ 3.493;1.304.546.207;4.607
4;24/02/2012;$ 2.226.662;0;41.31;$ 3.541;1.305.502.069;4.607
4;2/03/2012;$ 2.206.320;0;50.38;$ 3.619;1.306.457.931;4.607
4;9/03/2012;$ 2.202.451;0;53.63;$ 3.667;1.307.413.793;4.607
4;16/03/2012;$ 2.214.967;0;59.81;$ 3.707;1.308.261.935;4.607
4;23/03/2012;$ 2.091.593;0;59.07;$ 3.759;1.308.966.452;4.607
4;30/03/2012;$ 2.089.382;0;72.63;$ 4;1.309.670.968;4.607
4;6/04/2012;$ 2.470.206;0;67.69;$ 3.864;1.310.375.484;4.308
4;13/04/2012;$ 2.105.301;0;68.69;$ 3.881;131.108;4.308
4;20/04/2012;$ 2.144.337;0;68.6;$ 3.864;1.311.173.333;4.308
4;27/04/2012;$ 2.064.066;0;76.47;$ 4;1.311.266.667;4.308
4;4/05/2012;$ 2.196.968;0;80.14;$ 3.747;131.136;4.308
4;11/05/2012;$ 2.127.661;0;67.64;$ 3.685;1.311.453.333;4.308
4;18/05/2012;$ 2.207.215;0;68.43;$ 4;1.310.983.226;4.308
4;25/05/2012;$ 2.154.138;0;77.47;$ 3.551;1.310.287.742;4.308
4;1/06/2012;$ 2.179.361;0;77.41;$ 3.483;1.309.592.258;4.308
4;8/06/2012;$ 2.245.257;0;78.11;$ 3.433;1.308.896.774;4.308
4;15/06/2012;$ 2.234.191;0;80.94;$ 3.372;1.308.295.333;4.308
4;22/06/2012;$ 2.197.300;0;81.63;$ 3.329;1.307.929;4.308
4;29/06/2012;$ 2.128.363;0;84.23;$ 3.257;1.307.562.667;4.308
4;6/07/2012;$ 2.224.499;0;80.37;$ 3.187;1.307.196.333;4.077
4;13/07/2012;$ 2.100.253;0;76.86;$ 3.224;130.683;4.077
4;20/07/2012;$ 2.175.564;0;79.14;$ 3.263;1.307.012.903;4.077
4;27/07/2012;$ 2.048.614;0;81.06;$ 3.356;1.307.195.806;4.077
4;3/08/2012;$ 2.174.514;0;83.86;$ 3.374;130.737.871;4.077
4;10/08/2012;$ 2.193.368;0;83.21;$ 3.476;1.307.561.613;4.077
4;17/08/2012;$ 2.283.540;0;81.41;$ 3.552;1.307.909.677;4.077
4;24/08/2012;$ 2.125.242;0;75.76;$ 4;1.308.381.613;4.077
4;31/08/2012;$ 2.081.181;0;76.47;$ 3.646;1.308.853.548;4.077
4;7/09/2012;$ 2.125.105;1;82.09;$ 3.709;1.309.325.484;4.077
4;14/09/2012;$ 2.117.855;0;68.2;$ 3.706;1.309.776.667;4.077
4;21/09/2012;$ 2.119.439;0;68.97;$ 3.721;1.310.103.333;4.077
4;28/09/2012;$ 2.027.620;0;71.74;$ 3.666;131.043;4.077
4;5/10/2012;$ 2.209.835;0;63.07;$ 4;1.310.756.667;3.879
4;12/10/2012;$ 2.133.026;0;57.11;$ 3.603;1.311.083.333;3.879
4;19/10/2012;$ 2.097.267;0;64.46;$ 4;1.311.499.677;3.879
4;26/10/2012;$ 2.149.594;0;63.64;$ 3.514;1.311.930.968;3.879
5;5/02/2010;$ 317.173;0;39.7;$ 2.572;2.116.539.716;6.566
5;12/02/2010;$ 311.826;1;39.81;$ 2.548;2.118.004.698;6.566
5;19/02/2010;$ 303.448;0;41.14;$ 2.514;2.118.471.283;6.566
5;26/02/2010;$ 270.282;0;46.7;$ 2.561;2.118.771.468;6.566
5;5/03/2010;$ 288.856;0;48.89;$ 2.625;2.119.071.653;6.566
5;12/03/2010;$ 297.294;0;58.5;$ 2.667;2.119.371.839;6.566
5;19/03/2010;$ 281.706;0;55.46;$ 3;211.770.897;6.566
5;26/03/2010;$ 273.283;0;52.47;$ 2.732;2.115.718.925;6.566
5;2/04/2010;$ 331.406;0;63.18;$ 2.719;211.372.888;6.465
5;9/04/2010;$ 328.020;0;65.19;$ 3;2.111.738.835;6.465
5;16/04/2010;$ 306.859;0;65.3;$ 2.808;2.110.388.528;6.465
5;23/04/2010;$ 288.840;0;65.13;$ 2.795;2.109.891.204;6.465
5;30/04/2010;$ 298.698;0;67.53;$ 3;210.939.388;6.465
5;7/05/2010;$ 333.523;0;71.53;$ 2.835;2.108.896.556;6.465
5;14/05/2010;$ 296.674;0;74.79;$ 2.854;2.108.872.772;6.465
5;21/05/2010;$ 301.615;0;75.2;$ 2.826;211.169.023;6.465
5;28/05/2010;$ 310.013;0;79.81;$ 2.759;2.114.507.688;6.465
5;4/06/2010;$ 337.826;0;79.54;$ 2.705;2.117.325.146;6.465
5;11/06/2010;$ 296.642;0;80.7;$ 2.668;2.120.142.605;6.465
5;18/06/2010;$ 313.796;0;83.91;$ 2.637;2.120.119.769;6.465
5;25/06/2010;$ 295.257;0;83.72;$ 2.653;2.118.960.815;6.465
5;2/07/2010;$ 305.993;0;81.25;$ 2.669;2.117.801.861;6.496
5;9/07/2010;$ 291.809;0;81.14;$ 2.642;2.116.642.907;6.496
5;16/07/2010;$ 280.702;0;83.98;$ 2.623;2.116.561.123;6.496
5;23/07/2010;$ 274.743;0;83.66;$ 2.608;2.117.915.565;6.496
5;30/07/2010;$ 268.929;0;82.46;$ 3;2.119.270.006;6.496
5;6/08/2010;$ 303.043;0;86.1;$ 2.627;2.120.624.447;6.496
5;13/08/2010;$ 286.477;0;87.41;$ 2.692;2.121.978.889;6.496
5;20/08/2010;$ 287.205;0;87.71;$ 2.664;2.121.608.984;6.496
5;27/08/2010;$ 288.520;0;87.05;$ 2.619;212.123.908;6.496
5;3/09/2010;$ 323.798;0;84.06;$ 2.577;2.120.869.176;6.496
5;10/09/2010;$ 306.533;1;79.86;$ 2.565;2.120.499.271;6.496
5;17/09/2010;$ 282.559;0;82.28;$ 2.582;2.120.769.346;6.496
5;24/09/2010;$ 293.132;0;78.53;$ 2.624;2.121.519.404;6.496
5;1/10/2010;$ 283.178;0;71.1;$ 2.603;2.122.269.463;6.768
5;8/10/2010;$ 290.495;0;64.99;$ 2.633;2.123.019.522;6.768
5;15/10/2010;$ 280.681;0;68.11;$ 3;2.123.691.867;6.768
5;22/10/2010;$ 284.988;0;70.96;$ 2.725;2.124.169.928;6.768
5;29/10/2010;$ 278.032;0;70.58;$ 2.716;212.464.799;6.768
5;5/11/2010;$ 325.310;0;58.88;$ 2.689;2.125.126.051;6.768
5;12/11/2010;$ 301.827;0;62.37;$ 2.728;2.125.604.113;6.768
5;19/11/2010;$ 297.385;0;52.52;$ 2.771;212.445.487;6.768
5;26/11/2010;$ 488.363;1;66.15;$ 2.735;212.303.441;6.768
5;3/12/2010;$ 344.491;0;51.31;$ 2.708;2.121.613.951;6.768
5;10/12/2010;$ 352.812;0;48.27;$ 2.843;2.120.193.491;6.768
5;17/12/2010;$ 367.801;0;51.61;$ 2.869;2.119.580.815;6.768
5;24/12/2010;$ 466.010;0;55.01;$ 2.886;2.119.573.978;6.768
5;31/12/2010;$ 298.180;1;49.79;$ 2.943;2.119.567.142;6.768
5;7/01/2011;$ 286.347;0;48.3;$ 2.976;2.119.560.305;6.634
5;14/01/2011;$ 260.637;0;37.74;$ 2.983;212.008.514;6.634
5;21/01/2011;$ 275.313;0;45.41;$ 3.016;2.123.800.012;6.634
5;28/01/2011;$ 279.088;0;44.5;$ 3;2.127.514.884;6.634
5;4/02/2011;$ 329.613;0;41.67;$ 2.989;2.131.229.755;6.634
5;11/02/2011;$ 311.591;1;38.25;$ 3.022;2.134.944.627;6.634
5;18/02/2011;$ 356.623;0;58.83;$ 3.045;2.138.068.304;6.634
5;25/02/2011;$ 294.660;0;63.35;$ 3.065;2.140.955.503;6.634
5;4/03/2011;$ 329.034;0;60.35;$ 3.288;2.143.842.702;6.634
5;11/03/2011;$ 293.098;0;55.74;$ 3.459;2.146.729.901;6.634
5;18/03/2011;$ 312.178;0;64.31;$ 3.488;2.149.257.339;6.634
5;25/03/2011;$ 294.733;0;70.71;$ 3.473;2.151.640.872;6.634
5;1/04/2011;$ 314.317;0;61.5;$ 3.524;2.154.024.406;6.489
5;8/04/2011;$ 307.334;0;69.64;$ 3.622;2.156.407.939;6.489
5;15/04/2011;$ 307.914;0;72.02;$ 3.743;2.158.592.673;6.489
5;22/04/2011;$ 328.415;0;74.34;$ 3.807;2.160.280.407;6.489
5;29/04/2011;$ 307.292;0;74.75;$ 4;2.161.968.142;6.489
5;6/05/2011;$ 322.905;0;66.27;$ 3.906;2.163.655.877;6.489
5;13/05/2011;$ 290.930;0;77.38;$ 3.899;2.165.343.611;6.489
5;20/05/2011;$ 299.614;0;71.37;$ 3.907;2.163.023.847;6.489
5;27/05/2011;$ 297.150;0;80.14;$ 3.786;2.160.704.083;6.489
5;3/06/2011;$ 329.184;0;83.81;$ 3.699;2.158.384.319;6.489
5;10/06/2011;$ 304.984;0;83.61;$ 3.648;2.156.064.555;6.489
5;17/06/2011;$ 304.812;0;86.84;$ 3.637;215.560.463;6.489
5;24/06/2011;$ 302.882;0;84.76;$ 3.594;2.156.539.583;6.489
5;1/07/2011;$ 327.094;0;85.81;$ 3.524;2.157.474.537;6.529
5;8/07/2011;$ 310.805;0;86.64;$ 3;2.158.409.491;6.529
5;15/07/2011;$ 283.249;0;88.64;$ 3.575;2.159.250.696;6.529
5;22/07/2011;$ 292.540;0;86.97;$ 3.651;215.985.753;6.529
5;29/07/2011;$ 275.142;0;89.42;$ 3.682;2.160.464.364;6.529
5;5/08/2011;$ 317.739;0;91.07;$ 3.684;2.161.071.198;6.529
5;12/08/2011;$ 289.886;0;90.16;$ 3.638;2.161.678.032;6.529
5;19/08/2011;$ 303.644;0;89.35;$ 3.554;2.162.311.855;6.529
5;26/08/2011;$ 310.338;0;89.18;$ 3.523;2.162.950.176;6.529
5;2/09/2011;$ 315.646;0;90.38;$ 3.533;2.163.588.498;6.529
5;9/09/2011;$ 321.110;1;79.04;$ 3.546;2.164.226.819;6.529
5;16/09/2011;$ 278.530;0;83.55;$ 3.526;2.166.033.083;6.529
5;23/09/2011;$ 291.025;0;78.01;$ 3.467;2.169.396.605;6.529
5;30/09/2011;$ 292.315;0;81.16;$ 3.355;2.172.760.127;6.529
5;7/10/2011;$ 309.111;0;71.64;$ 3.285;2.176.123.648;6.3
5;14/10/2011;$ 286.118;0;72.36;$ 3.274;2.179.237.458;6.3
5;21/10/2011;$ 306.069;0;66.9;$ 3.353;2.180.852.999;6.3
5;28/10/2011;$ 307.035;0;69.27;$ 3.372;2.182.468.539;6.3
5;4/11/2011;$ 353.652;0;56.71;$ 3.332;218.408.408;6.3
5;11/11/2011;$ 311.907;0;60.71;$ 3.297;2.185.699.621;6.3
5;18/11/2011;$ 307.944;0;64.33;$ 3.308;218.793.912;6.3
